,name,rating,ingredients,flavor,price
570,,,,Option wählen…,
571,,,,Option wählen…,
572,52% Protein Plus Bar (20x50g),3.8,"Chocolate Mint: Kollagenhydrolysat (17 %), Milchschokoladenkuvertüre mit Süßungsmittel (16 %) [Süßungsmittel (Maltit), Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithine), Aroma], Feuchthaltemittel (Glycerin), Calciumcaseinat (aus Milch) (15 %), Sojaeiweiß (11 %), Wasser, Molkeneiweiß (8 %), Knuspersoja (3,5 %) [Sojaeiweiß, fettarmes Kakaopulver, Stärke], Rapsöl, Aromen, Süßungsmittel (Sucralose), Emulgator (Sojalecithine).Vanilla Cassis: Calciumcaseinat (aus Milch) (18 %), Milchschokoladenkuvertüre mit Süßungsmittel (16 %) [Süßungsmittel (Maltit), Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithine), Aroma], Kollagenhydrolysat (16 %), Feuchthaltemittel (Glycerin), Wasser, Sojaeiweiß (10 %), Molkeneiweiß (8%), Knuspersoja (4 %) [Sojaeiweiß, fettarmes Kakaopulver, Stärke], Rapsöl, Aromen, Süßungsmittel (Sucralose), Emulgator (Sojalecithine).Schoko-Nuss: Milchschokoladenkuvertüre mit Süßungsmittel (18%) [Süßungsmittel (Maltit), Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithine), Aroma], Feuchthaltemittel (Glycerin), Kollagenhydrolysat (15%), Calciumcaseinat (aus Milch) (15%), Sojaeiweiß (13%), Wasser, Molkeneiweiß (7,5%), Knuspersoja (5,2%) (Sojaeiweiß, Stärke, Salz), Aroma, Süßungsmittel (Sucralose), Emulgator (Sojalecithine).Cookies & Cream: Milchschokoladenkuvertüre mit Süßungsmittel (18%) [Süßungsmittel (Maltit), Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithine), Aroma], Feuchthaltemittel (Glycerin), Kollagenhydrolysat (16%), Calciumcaseinat (aus Milch) (15%), Sojaeiweiß (13%), Wasser, Molkeneiweiß (6,5%), Knuspersoja (5,2%) (Sojaeiweiß, fettarmes Kakaopulver, Stärke), Aroma, Süßungsmittel (Sucralose), Emulgator (Sojalecithine).",Option wählen…,"31,99 €"
573,52% Protein Plus Bar (20x50g),3.8,"Chocolate Mint: Kollagenhydrolysat (17 %), Milchschokoladenkuvertüre mit Süßungsmittel (16 %) [Süßungsmittel (Maltit), Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithine), Aroma], Feuchthaltemittel (Glycerin), Calciumcaseinat (aus Milch) (15 %), Sojaeiweiß (11 %), Wasser, Molkeneiweiß (8 %), Knuspersoja (3,5 %) [Sojaeiweiß, fettarmes Kakaopulver, Stärke], Rapsöl, Aromen, Süßungsmittel (Sucralose), Emulgator (Sojalecithine).Vanilla Cassis: Calciumcaseinat (aus Milch) (18 %), Milchschokoladenkuvertüre mit Süßungsmittel (16 %) [Süßungsmittel (Maltit), Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithine), Aroma], Kollagenhydrolysat (16 %), Feuchthaltemittel (Glycerin), Wasser, Sojaeiweiß (10 %), Molkeneiweiß (8%), Knuspersoja (4 %) [Sojaeiweiß, fettarmes Kakaopulver, Stärke], Rapsöl, Aromen, Süßungsmittel (Sucralose), Emulgator (Sojalecithine).Schoko-Nuss: Milchschokoladenkuvertüre mit Süßungsmittel (18%) [Süßungsmittel (Maltit), Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithine), Aroma], Feuchthaltemittel (Glycerin), Kollagenhydrolysat (15%), Calciumcaseinat (aus Milch) (15%), Sojaeiweiß (13%), Wasser, Molkeneiweiß (7,5%), Knuspersoja (5,2%) (Sojaeiweiß, Stärke, Salz), Aroma, Süßungsmittel (Sucralose), Emulgator (Sojalecithine).Cookies & Cream: Milchschokoladenkuvertüre mit Süßungsmittel (18%) [Süßungsmittel (Maltit), Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithine), Aroma], Feuchthaltemittel (Glycerin), Kollagenhydrolysat (16%), Calciumcaseinat (aus Milch) (15%), Sojaeiweiß (13%), Wasser, Molkeneiweiß (6,5%), Knuspersoja (5,2%) (Sojaeiweiß, fettarmes Kakaopulver, Stärke), Aroma, Süßungsmittel (Sucralose), Emulgator (Sojalecithine).",Option wählen…,"31,99 €"
574,Syntha-6 Edge (1780g),5.0,"Chocolate Peanut Butter:  Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Aromen (Milch), Sonnenblumenöl-Pulver (Milch), fettarmes Kakaopulver (7,2%), Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Natriumchlorid, Süßungsmittel (Sucralose, Acesulfam-K).Erdbeere: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), Aromen, Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Farbstoff (Betenrot), Säureregulator (Citronensäure), Süßungsmittel (Sucralose, Acesulfam-K).Cookies and Cream: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), Aromen, Cookie-Kekskrümel (2%) (Weizenmehl, Zucker, ganz gehärtete pflanzliche Fette: Palm und Raps in veränderlichen Gewichtsanteilen, fettarmes Kakaopulver), Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Natriumchlorid, Süßungsmittel (Sucralose, Acesulfam-K).Schokolade: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), fettarmes Kakaopulver (7%), Aromen (Milch), Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Natriumchlorid, Süßungsmittel (Sucralose, Acesulfam-K).Vanille: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), Aromen (Milch), Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Süßungsmittel (Sucralose, Acesulfam-K), Natriumchlorid.Salted Caramel: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), Aromen, Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Natriumchlorid, Süßungsmittel (Sucralose, Acesulfam-K), fettarmes Kakaopulver.",Option wählen…,"47,99 €"
575,Syntha-6 Edge (1780g),5.0,"Chocolate Peanut Butter:  Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Aromen (Milch), Sonnenblumenöl-Pulver (Milch), fettarmes Kakaopulver (7,2%), Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Natriumchlorid, Süßungsmittel (Sucralose, Acesulfam-K).Erdbeere: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), Aromen, Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Farbstoff (Betenrot), Säureregulator (Citronensäure), Süßungsmittel (Sucralose, Acesulfam-K).Cookies and Cream: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), Aromen, Cookie-Kekskrümel (2%) (Weizenmehl, Zucker, ganz gehärtete pflanzliche Fette: Palm und Raps in veränderlichen Gewichtsanteilen, fettarmes Kakaopulver), Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Natriumchlorid, Süßungsmittel (Sucralose, Acesulfam-K).Schokolade: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), fettarmes Kakaopulver (7%), Aromen (Milch), Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Natriumchlorid, Süßungsmittel (Sucralose, Acesulfam-K).Vanille: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), Aromen (Milch), Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Süßungsmittel (Sucralose, Acesulfam-K), Natriumchlorid.Salted Caramel: Proteinmischung (Molkenproteinkonzentrat, Molkenproteinisolat, hydrolisiertes Molkenproteinisolat, Milchproteinkontzentrat, Mizellares Kasein, Kalziumkaseinat, Emulgator: Sojalecithin), Sonnenblumenöl-Pulver (Milch), Aromen, Verdickungsmittel (Cellulosegummi, Xanthan, Carageen), Natriumchlorid, Süßungsmittel (Sucralose, Acesulfam-K), fettarmes Kakaopulver.",Option wählen…,"47,99 €"
576,,,,Option wählen…,
577,,,,Option wählen…,
578,,,,Option wählen…,
579,,,,Option wählen…,
580,,,,Option wählen…,
581,,,,Option wählen…,
582,40% Low Carb High Protein Bar (24x50g),4.8,"Schokolade: 18% Vollmilchschokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin; Füllstoff: Polydextrose; Sojaeiweiß, Oligofruktose, Olivenöl, 1,5% fettarmes Kakaopulver, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose.Erdbeere: Vollmilchschokolade (Süßungsmittel: Maltit. Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Soja-Lecithine. Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin. Füllstoff: Polydextrose. Sojaeiweiß, Oligofruktose, Olivenöl, 1,1% gefriergetrocknete Erdbeeren, Magermilchjoghurtpulver, Aroma, Emulgator: Soja-Lecithine. Säuerungsmittel: Citronensäure. Süßungsmittel: Sucralose. Farbstoff: Echtes Karmin.Latte Macchiato: 18% Weiße Schokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin; Füllstoff: Polydextrose; Sojaeiweiß, Oligofruktose, Olivenöl, 1,4% Latte Macchiato Crispies (Magermilchpulver, Kaffee, modifizierte Stärke, Maltodextrin), 0,4% fettarmes Kakaopulver, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose.Red Fruits: 18% Weiße Schokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin; Füllstoff: Polydextrose; Sojaeiweiß, Oligofruktose, Olivenöl, Magermilchjoghurtpulver, 0,7% gefriergetrocknete Himbeeren, 0,4% gefriergetrocknete Erdbeeren, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose; Farbstoff: Echtes Karmin.Erdnuss-Karamell: 18% Vollmilchschokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin; Füllstoff: Polydextrose; Sojaeiweiß, Oligofruktose, 2,7%Erdnüsse, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose.Stracciatella: 18% Dunkle Schokolade (Kakaomasse, Süßungsmittel: Maltit; Kakaobutter, Milchfett, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Füllstoff: Polydextrose; Sojaeiweiß, Feuchthaltemittel: Glycerin; Oligofruktose, Olivenöl, Kakaonibs, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose; Farbstoff: Lutein.",Option wählen…,"37,99 €"
583,40% Low Carb High Protein Bar (24x50g),4.8,"Schokolade: 18% Vollmilchschokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin; Füllstoff: Polydextrose; Sojaeiweiß, Oligofruktose, Olivenöl, 1,5% fettarmes Kakaopulver, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose.Erdbeere: Vollmilchschokolade (Süßungsmittel: Maltit. Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Soja-Lecithine. Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin. Füllstoff: Polydextrose. Sojaeiweiß, Oligofruktose, Olivenöl, 1,1% gefriergetrocknete Erdbeeren, Magermilchjoghurtpulver, Aroma, Emulgator: Soja-Lecithine. Säuerungsmittel: Citronensäure. Süßungsmittel: Sucralose. Farbstoff: Echtes Karmin.Latte Macchiato: 18% Weiße Schokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin; Füllstoff: Polydextrose; Sojaeiweiß, Oligofruktose, Olivenöl, 1,4% Latte Macchiato Crispies (Magermilchpulver, Kaffee, modifizierte Stärke, Maltodextrin), 0,4% fettarmes Kakaopulver, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose.Red Fruits: 18% Weiße Schokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin; Füllstoff: Polydextrose; Sojaeiweiß, Oligofruktose, Olivenöl, Magermilchjoghurtpulver, 0,7% gefriergetrocknete Himbeeren, 0,4% gefriergetrocknete Erdbeeren, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose; Farbstoff: Echtes Karmin.Erdnuss-Karamell: 18% Vollmilchschokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Feuchthaltemittel: Glycerin; Füllstoff: Polydextrose; Sojaeiweiß, Oligofruktose, 2,7%Erdnüsse, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose.Stracciatella: 18% Dunkle Schokolade (Kakaomasse, Süßungsmittel: Maltit; Kakaobutter, Milchfett, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß, Kollagenhydrolysat, Füllstoff: Polydextrose; Sojaeiweiß, Feuchthaltemittel: Glycerin; Oligofruktose, Olivenöl, Kakaonibs, Aroma, Emulgator: Soja-Lecithine; Süßungsmittel: Sucralose; Farbstoff: Lutein.",Option wählen…,"37,99 €"
584,,,,Option wählen…,
585,,,,Option wählen…,
586,,,,Option wählen…,
587,,,,Option wählen…,
588,,,,Option wählen…,
589,,,,Option wählen…,
590,,,,Option wählen…,
591,,,,Option wählen…,
592,Flavor Drops (50ml),3.0,"Cheesecake: Cheesecake-Aroma, Süßungsmittel: Sucralose.Vanilla: Vanille-Aroma, Süßungsmittel: Sucralose.Sweet Lemon: Zitronen-Aroma, Süßungsmittel: Sucralose.Strawberry White Chocolate: Erdbeer-Weiße-Schokoladen-Aroma, Süßungsmittel: Sucralose.Strawberry: Erdbeer-Aroma, Süßungsmittel: Sucralose.Stracciatella: Stracciatella-Aroma, Süßungsmittel: Sucralose.Raspberry: Himbeer-Aroma, Süßungsmittel: Sucralose.Peanut Chocolate Bar: Erdnuss-Schokoladen-Aroma, Süßungsmittel: Sucralose.Nougat: Nougat-Aroma, Süßungsmittel: Sucralose.Milk Chocolate: Milchschokoladen-Aroma, Süßungsmittel: Sucralose.Marzipan: Marzipan-Aroma, Süßungsmittel: Sucralose.Creamy Hazelnut: Haselnuss-Aroma, Süßungsmittel: Sucralose.Coconut: Kokos-Aroma, Süßungsmittel: Sucralose.Cinnamon Roll: Zimtschnecke-Aroma, Süßungsmittel: Sucralose.Chocolate Coconut: Schokoladen-Kokosnuss-Aroma, Süßungsmittel: Sucralose.Cherry-Banana: Kirsch-Banane-Aroma, Süßungsmittel: Sucralose.Cappucino: Cappuccino-Aroma, Süßungsmittel: Sucralose.Blueberry Muffin: Heidelbeer-Muffin-Aroma, Süßungsmittel: Sucralose.Bittersweet Chocolate: Zartbitterschokoladen-Aroma, Süßungsmittel: Sucralose.Banana: Bananen-Aroma, Süßungsmittel: Sucralose.Lemon Cake: Aromastoffe, Süßungsmittel (Sucralose).Acai Berry: Aromastoffe, Süßungsmittel (Sucralose).",Option wählen…,"9,99 €"
593,Flavor Drops (50ml),3.0,"Cheesecake: Cheesecake-Aroma, Süßungsmittel: Sucralose.Vanilla: Vanille-Aroma, Süßungsmittel: Sucralose.Sweet Lemon: Zitronen-Aroma, Süßungsmittel: Sucralose.Strawberry White Chocolate: Erdbeer-Weiße-Schokoladen-Aroma, Süßungsmittel: Sucralose.Strawberry: Erdbeer-Aroma, Süßungsmittel: Sucralose.Stracciatella: Stracciatella-Aroma, Süßungsmittel: Sucralose.Raspberry: Himbeer-Aroma, Süßungsmittel: Sucralose.Peanut Chocolate Bar: Erdnuss-Schokoladen-Aroma, Süßungsmittel: Sucralose.Nougat: Nougat-Aroma, Süßungsmittel: Sucralose.Milk Chocolate: Milchschokoladen-Aroma, Süßungsmittel: Sucralose.Marzipan: Marzipan-Aroma, Süßungsmittel: Sucralose.Creamy Hazelnut: Haselnuss-Aroma, Süßungsmittel: Sucralose.Coconut: Kokos-Aroma, Süßungsmittel: Sucralose.Cinnamon Roll: Zimtschnecke-Aroma, Süßungsmittel: Sucralose.Chocolate Coconut: Schokoladen-Kokosnuss-Aroma, Süßungsmittel: Sucralose.Cherry-Banana: Kirsch-Banane-Aroma, Süßungsmittel: Sucralose.Cappucino: Cappuccino-Aroma, Süßungsmittel: Sucralose.Blueberry Muffin: Heidelbeer-Muffin-Aroma, Süßungsmittel: Sucralose.Bittersweet Chocolate: Zartbitterschokoladen-Aroma, Süßungsmittel: Sucralose.Banana: Bananen-Aroma, Süßungsmittel: Sucralose.Lemon Cake: Aromastoffe, Süßungsmittel (Sucralose).Acai Berry: Aromastoffe, Süßungsmittel (Sucralose).",Option wählen…,"9,99 €"
594,,,,Option wählen…,
595,,,,Option wählen…,
596,,,,Option wählen…,
597,,,,Option wählen…,
598,Impact Whey Protein (5000g),4.3,"Neutral: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin).  Vanilla: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin), Aroma, Süßungsmittel (Sucralose).  Cookies & Cream: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin), Aroma, Süßungsmittel (Sucralose).  Banane: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin), Aroma, Farbstoff (Curcumin), Süßungsmittel (Sucralose).  White Chocolate: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin), Aroma, Süßungsmittel (Sucralose).",Option wählen…,"63,99 €"
599,Impact Whey Protein (5000g),4.3,"Neutral: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin).  Vanilla: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin), Aroma, Süßungsmittel (Sucralose).  Cookies & Cream: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin), Aroma, Süßungsmittel (Sucralose).  Banane: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin), Aroma, Farbstoff (Curcumin), Süßungsmittel (Sucralose).  White Chocolate: Molkenproteinkonzentrat (Milch) (96%), Emulgator (Sojalecithin), Aroma, Süßungsmittel (Sucralose).",Option wählen…,"63,99 €"
600,,,,Option wählen…,
601,,,,Option wählen…,
602,,,,Option wählen…,
603,,,,Option wählen…,
604,,,,Option wählen…,
605,,,,Option wählen…,
606,,,,Option wählen…,
607,,,,Option wählen…,
608,,,,Option wählen…,
609,,,,Option wählen…,
610,Premium Whey Protein (500g),4.3,"Erdbeere-Vanille: 70% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 6,7% L-Glutamin, Farbstoff: Beetenrot; Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6.Fresh-Banana: 70% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 6,7% L-Glutamin, Aroma, Säuerungsmittel: Citronensäure; Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6, Farbstoff: Beta-Carotin. Stracciatella: 70% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 6,7% L-Glutamin, Aroma, 0,4 % fettarmes Kakaopulver, Süßstoffe: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6.Vanille-Caramel: 70% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 6,7% L-Glutamin, Aroma, Farbstoff: E150c; Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6.Schoko-Nougat: 60% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 10% fettarmes Kakaopulver, 6,7% L-Glutamin, Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6.",Option wählen…,"13,99 €"
611,Premium Whey Protein (500g),4.3,"Erdbeere-Vanille: 70% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 6,7% L-Glutamin, Farbstoff: Beetenrot; Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6.Fresh-Banana: 70% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 6,7% L-Glutamin, Aroma, Säuerungsmittel: Citronensäure; Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6, Farbstoff: Beta-Carotin. Stracciatella: 70% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 6,7% L-Glutamin, Aroma, 0,4 % fettarmes Kakaopulver, Süßstoffe: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6.Vanille-Caramel: 70% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 6,7% L-Glutamin, Aroma, Farbstoff: E150c; Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6.Schoko-Nougat: 60% Molkeneiweißkonzentrat, 20% Molkeneiweißisolat, 10% fettarmes Kakaopulver, 6,7% L-Glutamin, Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Calciumcarbonat, Vitamin B6.",Option wählen…,"13,99 €"
612,Whey Protein Complex 100% (700g),4.4,"Erdbeere: 95% Eiweißerzeugnisse (Molkeneiweißkonzentrat (aus Milch), Molkeneiweißisolat (aus Milch)), Aromen, Fruktose, Säureregulatoren Apfelsäure, Citronensäure, Verdickungsmittel – Xanthan, Carboxymethylcellulose, Gummi arabicum, Süßungsmittel Sucralose, Acesulfam K, Cyclamat, Emulgatoren Sojalecithin, Salz, Farbstoff: Karmin.Vanille: 95% Eiweißerzeugnisse (Molkeneiweißkonzentrat (aus Milch), Molkeneiweißisolat (aus Milch)), Aromen, Fruktose, Verdickungsmittel – Xanthan, Carboxymethylcellulose, Gummi arabicum, Süßungsmittel Sucralose, Acesulfam K, Cyclamat, Emulgatoren Sojalecithin, Salz.Kokos: 95% Eiweißerzeugnisse (Molkeneiweißkonzentrat (aus Milch), Molkeneiweißisolat (aus Milch)), Aromen, Fruktose, Verdickungsmittel – Xanthan, Carboxymethylcellulose, Gummi arabicum, Süßungsmittel Sucralose, Acesulfam K, Cyclamat, Emulgatoren Sojalecithin, Salz.Schokolade: 95% Eiweißerzeugnisse (Molkeneiweißkonzentrat (aus Milch), Molkeneiweißisolat (aus Milch)), Aromen, Fruktose, Verdickungsmittel – Xanthan, Carboxymethylcellulose, Gummi arabicum, Süßungsmittel Sucralose, Acesulfam K, Cyclamat, Emulgatoren Sojalecithin, Salz, Farbstoff: E150c.",Option wählen…,"16,99 €"
613,Whey Protein Complex 100% (700g),4.4,"Erdbeere: 95% Eiweißerzeugnisse (Molkeneiweißkonzentrat (aus Milch), Molkeneiweißisolat (aus Milch)), Aromen, Fruktose, Säureregulatoren Apfelsäure, Citronensäure, Verdickungsmittel – Xanthan, Carboxymethylcellulose, Gummi arabicum, Süßungsmittel Sucralose, Acesulfam K, Cyclamat, Emulgatoren Sojalecithin, Salz, Farbstoff: Karmin.Vanille: 95% Eiweißerzeugnisse (Molkeneiweißkonzentrat (aus Milch), Molkeneiweißisolat (aus Milch)), Aromen, Fruktose, Verdickungsmittel – Xanthan, Carboxymethylcellulose, Gummi arabicum, Süßungsmittel Sucralose, Acesulfam K, Cyclamat, Emulgatoren Sojalecithin, Salz.Kokos: 95% Eiweißerzeugnisse (Molkeneiweißkonzentrat (aus Milch), Molkeneiweißisolat (aus Milch)), Aromen, Fruktose, Verdickungsmittel – Xanthan, Carboxymethylcellulose, Gummi arabicum, Süßungsmittel Sucralose, Acesulfam K, Cyclamat, Emulgatoren Sojalecithin, Salz.Schokolade: 95% Eiweißerzeugnisse (Molkeneiweißkonzentrat (aus Milch), Molkeneiweißisolat (aus Milch)), Aromen, Fruktose, Verdickungsmittel – Xanthan, Carboxymethylcellulose, Gummi arabicum, Süßungsmittel Sucralose, Acesulfam K, Cyclamat, Emulgatoren Sojalecithin, Salz, Farbstoff: E150c.",Option wählen…,"16,99 €"
614,,,,Option wählen…,
615,,,,Option wählen…,
616,,,,Option wählen…,
617,,,,Option wählen…,
618,,,,Option wählen…,
619,,,,Option wählen…,
620,,,,Option wählen…,
621,,,,Option wählen…,
622,,,,Option wählen…,
623,,,,Option wählen…,
